"","qseqid","species","seq_percID","top_perc","diff","taxonomic_level","taxon","genus","family","order","class","phylum","kingdom"
"332","ASV_0142","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"333","ASV_0154","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"334","ASV_0166","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"335","ASV_0166","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"336","ASV_0197","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"337","ASV_0197","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"338","ASV_0206","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"339","ASV_0206","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"340","ASV_0256","Gadus chalcogrammus",100,100,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"341","ASV_0256","Gadus macrocephalus",100,100,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"342","ASV_0278","Gadus chalcogrammus",98.225,98.225,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"343","ASV_0278","Gadus macrocephalus",98.225,98.225,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"344","ASV_0286","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"345","ASV_0286","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"346","ASV_0309","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"347","ASV_0309","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"348","ASV_0326","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"349","ASV_0326","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"350","ASV_0329","Gadus chalcogrammus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"351","ASV_0329","Gadus macrocephalus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"352","ASV_0376","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"353","ASV_0376","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"354","ASV_0378","Gadus chalcogrammus",98.83,98.83,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"355","ASV_0378","Gadus macrocephalus",98.83,98.83,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"356","ASV_0387","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"357","ASV_0387","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"358","ASV_0400","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"359","ASV_0400","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"360","ASV_0404","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"361","ASV_0404","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"362","ASV_0431","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"363","ASV_0431","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"364","ASV_0518","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"365","ASV_0518","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"366","ASV_0529","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"367","ASV_0529","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"368","ASV_0557","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"369","ASV_0557","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"370","ASV_0572","Gadus chalcogrammus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"371","ASV_0572","Gadus macrocephalus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"372","ASV_0582","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"373","ASV_0582","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"374","ASV_0591","Gadus chalcogrammus",99.405,99.405,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"375","ASV_0591","Gadus macrocephalus",99.405,99.405,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"376","ASV_0646","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"377","ASV_0646","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"378","ASV_0655","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"379","ASV_0655","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"380","ASV_0696","Gadus chalcogrammus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"381","ASV_0696","Gadus macrocephalus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"382","ASV_0754","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"383","ASV_0754","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"384","ASV_0779","Gadus chalcogrammus",100,100,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"385","ASV_0779","Gadus macrocephalus",100,100,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"386","ASV_0803","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"387","ASV_0811","Gadus chalcogrammus",99.405,99.405,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"388","ASV_0811","Gadus macrocephalus",99.405,99.405,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"389","ASV_0812","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"390","ASV_0812","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"391","ASV_0815","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"392","ASV_0815","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"393","ASV_0864","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"394","ASV_0864","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"395","ASV_0905","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"396","ASV_0905","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"397","ASV_0915","Gadus chalcogrammus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"398","ASV_0915","Gadus macrocephalus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"399","ASV_0950","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"400","ASV_0950","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"401","ASV_0954","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"402","ASV_0954","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"403","ASV_0967","Gadus chalcogrammus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"404","ASV_0967","Gadus macrocephalus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"405","ASV_0971","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"406","ASV_0971","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"407","ASV_1020","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"408","ASV_1020","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"409","ASV_1037","Gadus chalcogrammus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"410","ASV_1037","Gadus macrocephalus",99.412,99.412,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"411","ASV_1048","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"412","ASV_1048","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"413","ASV_1065","Gadus chalcogrammus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"414","ASV_1065","Gadus macrocephalus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"415","ASV_1250","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"416","ASV_1250","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"417","ASV_1261","Gadus chalcogrammus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"418","ASV_1261","Gadus macrocephalus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"419","ASV_1321","Gadus chalcogrammus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"420","ASV_1321","Gadus macrocephalus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"421","ASV_1329","Gadus chalcogrammus",99.405,99.405,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"422","ASV_1329","Gadus macrocephalus",99.405,99.405,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"423","ASV_1330","Gadus chalcogrammus",99.401,99.401,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"424","ASV_1330","Gadus macrocephalus",99.401,99.401,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"425","ASV_1363","Gadus chalcogrammus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"426","ASV_1363","Gadus macrocephalus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"427","ASV_1371","Gadus chalcogrammus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"428","ASV_1371","Gadus macrocephalus",99.408,99.408,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"429","ASV_1380","Gadus chalcogrammus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"430","ASV_1380","Gadus macrocephalus",98.824,98.824,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"431","ASV_1437","Gadus chalcogrammus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"432","ASV_1437","Gadus macrocephalus",98.817,98.817,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"433","ASV_1498","Gadus chalcogrammus",98.235,98.235,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"434","ASV_1498","Gadus macrocephalus",98.235,98.235,0,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"435","ASV_0154","Gadus macrocephalus",99.408,99.412,0.00400000000000489,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"436","ASV_0803","Gadus macrocephalus",99.408,99.412,0.00400000000000489,"genus","Gadus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"437","ASV_0147","Eleginus gracilis",98.83,98.83,0,"family","Gadidae","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"438","ASV_0175","Eleginus gracilis",98.83,98.83,0,"family","Gadidae","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"439","ASV_0430","Arctogadus glacialis",99.412,99.412,0,"family","Gadidae","Arctogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"440","ASV_0430","Gadus chalcogrammus",99.412,99.412,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"441","ASV_0430","Gadus macrocephalus",99.412,99.412,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"442","ASV_0550","Arctogadus glacialis",99.412,99.412,0,"family","Gadidae","Arctogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"443","ASV_0608","Arctogadus glacialis",99.412,99.412,0,"family","Gadidae","Arctogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"444","ASV_0608","Gadus chalcogrammus",99.412,99.412,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"445","ASV_0659","Arctogadus glacialis",99.412,99.412,0,"family","Gadidae","Arctogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"446","ASV_0659","Gadus chalcogrammus",99.412,99.412,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"447","ASV_1185","Arctogadus glacialis",98.824,98.824,0,"family","Gadidae","Arctogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"448","ASV_1185","Gadus chalcogrammus",98.824,98.824,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"449","ASV_1185","Gadus macrocephalus",98.824,98.824,0,"family","Gadidae","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"450","ASV_0550","Boreogadus saida",99.408,99.412,0.00400000000000489,"family","Gadidae","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"451","ASV_0147","Microgadus proximus",98.824,98.83,0.00600000000000023,"family","Gadidae","Microgadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"452","ASV_0175","Microgadus proximus",98.824,98.83,0.00600000000000023,"family","Gadidae","Microgadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
