"","time","stationid","year_x","survey_x","station_x","speciestsn","commonname","scientificname","lhscode","samplingmethodcode","totalcatchnum","totalcatchwt","gearcode","eventcode","lme","stationnumber","year","masterstation","tow_type","gear_description","eqtime","eq_latitude","eq_longitude","haulback_time","haulback_latitude","haulback_longitude","speed","bottom_depth","avgnethorizontalopening","avgnetverticalopening","mwo","racecode","nodccode","notes","gearin_time","gearin_latitude","gearin_longitude","vessel","vesselname","gear_depth","gearout_latitude","gearout_longitude","gearout_time"
"670","2022-08-20T21:31:00Z","20220308005","2022","0308","005","51641","Northern Sea Nettle","Chrysaora melanaster","U",NA,166,108860,"400601","06","Bering Sea",5,2022,"56.5-162","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-20T21:01:00Z",56.5,-162.02,"2022-08-20T21:31:00Z",56.5,-161.97,NA,62,55.5,23,"180",40504,NA,NA,"2022-08-20T20:56:00Z",56.5,56.5,NA,NA,NA,0,0,NA
"671","2022-08-20T21:31:00Z","20220308005","2022","0308","005","51671","Cyanea capillata","Cyanea capillata","U",NA,8,1410,"400601","06","Bering Sea",5,2022,"56.5-162","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-20T21:01:00Z",56.5,-162.02,"2022-08-20T21:31:00Z",56.5,-161.97,NA,62,55.5,23,"180",40561,NA,NA,"2022-08-20T20:56:00Z",56.5,56.5,NA,NA,NA,0,0,NA
"672","2022-08-20T21:31:00Z","20220308005","2022","0308","005","51700","Aurelia sp.","Aurelia sp.","U",NA,0,29,"400601","06","Bering Sea",5,2022,"56.5-162","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-20T21:01:00Z",56.5,-162.02,"2022-08-20T21:31:00Z",56.5,-161.97,NA,62,55.5,23,"180",40511,NA,NA,"2022-08-20T20:56:00Z",56.5,56.5,NA,NA,NA,0,0,NA
"673","2022-08-20T21:31:00Z","20220308005","2022","0308","005","161977","Coho Salmon","Oncorhynchus kisutch","U",NA,1,3080,"400601","06","Bering Sea",5,2022,"56.5-162","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-20T21:01:00Z",56.5,-162.02,"2022-08-20T21:31:00Z",56.5,-161.97,NA,62,55.5,23,"180",23225,"8755010203",NA,"2022-08-20T20:56:00Z",56.5,56.5,NA,NA,NA,0,0,NA
"674","2022-08-20T21:31:00Z","20220308005","2022","0308","005","161979","Sockeye Salmon","Oncorhynchus nerka","J",NA,58,1682,"400601","06","Bering Sea",5,2022,"56.5-162","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-20T21:01:00Z",56.5,-162.02,"2022-08-20T21:31:00Z",56.5,-161.97,NA,62,55.5,23,"180",23240,"8755010205",NA,"2022-08-20T20:56:00Z",56.5,56.5,NA,NA,NA,0,0,NA
"675","2022-08-20T21:31:00Z","20220308005","2022","0308","005","164711","Pacific Cod","Gadus macrocephalus","A0",NA,58,296.62,"400601","06","Bering Sea",5,2022,"56.5-162","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-20T21:01:00Z",56.5,-162.02,"2022-08-20T21:31:00Z",56.5,-161.97,NA,62,55.5,23,"180",21720,"8791030401",NA,"2022-08-20T20:56:00Z",56.5,56.5,NA,NA,NA,0,0,NA
"676","2022-08-20T21:31:00Z","20220308005","2022","0308","005","166365","Threespine stickleback","Gasterosteus aculeatus","U",NA,2,6,"400601","06","Bering Sea",5,2022,"56.5-162","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-20T21:01:00Z",56.5,-162.02,"2022-08-20T21:31:00Z",56.5,-161.97,NA,62,55.5,23,"180",21752,"8818010101",NA,"2022-08-20T20:56:00Z",56.5,56.5,NA,NA,NA,0,0,NA
"677","2022-08-20T21:31:00Z","20220308005","2022","0308","005","171659","Prowfish","Zaprora silenus","U",NA,2,12,"400601","06","Bering Sea",5,2022,"56.5-162","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-20T21:01:00Z",56.5,-162.02,"2022-08-20T21:31:00Z",56.5,-161.97,NA,62,55.5,23,"180",24001,"8842150101",NA,"2022-08-20T20:56:00Z",56.5,56.5,NA,NA,NA,0,0,NA
"678","2022-08-20T21:31:00Z","20220308005","2022","0308","005","934083","Pollock","Gadus chalcogrammus","U",NA,5357,4928.88,"400601","06","Bering Sea",5,2022,"56.5-162","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-20T21:01:00Z",56.5,-162.02,"2022-08-20T21:31:00Z",56.5,-161.97,NA,62,55.5,23,"180",21740,"8791030701",NA,"2022-08-20T20:56:00Z",56.5,56.5,NA,NA,NA,0,0,NA
"679","2022-08-21T03:35:00Z","20220308006","2022","0308","006","50513","Staurophora mertensi","Staurophora mertensi","U",NA,0,17438.5,"NETS156","02","Bering Sea",6,2022,"57-163","O","NETS Pelagic Trawl","2022-08-21T03:35:00Z",57.03,-163.08,"2022-08-21T03:35:00Z",57.03,-163.08,NA,63,15,8.5,"130",NA,"40562",NA,"2022-08-21T03:30:00Z",57.03,57.03,NA,NA,NA,0,0,NA
"680","2021-08-20T17:18:00Z","20210201001","2021","0201","001","51641","Northern Sea Nettle","Chrysaora melanaster","U",NA,1,31,"400601","04","Bering Sea",1,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-20T16:47:00Z",59.99,-168.03,"2021-08-20T17:18:00Z",59.99,-168.11,NA,21,50.46,18.83,NA,40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"681","2021-08-20T17:18:00Z","20210201001","2021","0201","001","161980","Chinook Salmon","Oncorhynchus tshawytscha","J",NA,1,221,"400601","04","Bering Sea",1,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-20T16:47:00Z",59.99,-168.03,"2021-08-20T17:18:00Z",59.99,-168.11,NA,21,50.46,18.83,NA,23220,"8755010206",NA,NA,0,0,NA,NA,NA,0,0,NA
"682","2021-08-20T17:18:00Z","20210201001","2021","0201","001","166387","Nine-spine Stickleback","Pungitius pungitius","A0",NA,1,5,"400601","04","Bering Sea",1,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-20T16:47:00Z",59.99,-168.03,"2021-08-20T17:18:00Z",59.99,-168.11,NA,21,50.46,18.83,NA,21753,"8818010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"683","2021-08-20T17:18:00Z","20210201001","2021","0201","001","171672","Arctic Sand Lance","Ammodytes hexapterus","U",NA,2,4,"400601","04","Bering Sea",1,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-20T16:47:00Z",59.99,-168.03,"2021-08-20T17:18:00Z",59.99,-168.11,NA,21,50.46,18.83,NA,20203,"8845010101",NA,NA,0,0,NA,NA,NA,0,0,NA
"684","2021-08-20T17:18:00Z","20210201001","2021","0201","001","172907","Yellowfin Sole","Limanda aspera","U",NA,1,329,"400601","04","Bering Sea",1,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-20T16:47:00Z",59.99,-168.03,"2021-08-20T17:18:00Z",59.99,-168.11,NA,21,50.46,18.83,NA,10210,"8857041505",NA,NA,0,0,NA,NA,NA,0,0,NA
"685","2021-08-20T17:18:00Z","20210201001","2021","0201","001","934083","Pollock","Gadus chalcogrammus","A0",NA,5243.84,2341,"400601","04","Bering Sea",1,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-20T16:47:00Z",59.99,-168.03,"2021-08-20T17:18:00Z",59.99,-168.11,NA,21,50.46,18.83,NA,21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"686","2021-08-20T17:18:00Z","20210201001","2021","0201","001","934083","Pollock","Gadus chalcogrammus","A1+",NA,3,2244,"400601","04","Bering Sea",1,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-20T16:47:00Z",59.99,-168.03,"2021-08-20T17:18:00Z",59.99,-168.11,NA,21,50.46,18.83,NA,21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"687","2021-08-20T21:20:00Z","20210201002","2021","0201","002","51669","Cyanea sp.","Cyanea sp.","U",NA,1,380,"400601","04","Bering Sea",2,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-20T20:50:00Z",59.99,-169.02,"2021-08-20T21:20:00Z",59.99,-169.1,NA,41,50.5,14.5,"330",40560,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"688","2021-08-20T21:20:00Z","20210201002","2021","0201","002","161976","Chum Salmon","Oncorhynchus keta","IM",NA,1,5920,"400601","04","Bering Sea",2,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-20T20:50:00Z",59.99,-169.02,"2021-08-20T21:20:00Z",59.99,-169.1,NA,41,50.5,14.5,"330",23235,"8755010202",NA,NA,0,0,NA,NA,NA,0,0,NA
"689","2021-08-20T21:20:00Z","20210201002","2021","0201","002","161980","Chinook Salmon","Oncorhynchus tshawytscha","IM",NA,1,570,"400601","04","Bering Sea",2,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-20T20:50:00Z",59.99,-169.02,"2021-08-20T21:20:00Z",59.99,-169.1,NA,41,50.5,14.5,"330",23220,"8755010206",NA,NA,0,0,NA,NA,NA,0,0,NA
"690","2021-08-20T21:20:00Z","20210201002","2021","0201","002","934083","Pollock","Gadus chalcogrammus","A0",NA,2489.39,1643,"400601","04","Bering Sea",2,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-20T20:50:00Z",59.99,-169.02,"2021-08-20T21:20:00Z",59.99,-169.1,NA,41,50.5,14.5,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"691","2021-08-20T21:20:00Z","20210201002","2021","0201","002","934083","Pollock","Gadus chalcogrammus","A1+",NA,2,1630,"400601","04","Bering Sea",2,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-20T20:50:00Z",59.99,-169.02,"2021-08-20T21:20:00Z",59.99,-169.1,NA,41,50.5,14.5,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"692","2021-08-21T02:17:00Z","20210201003","2021","0201","003","51641","Northern Sea Nettle","Chrysaora melanaster","U",NA,10.28,13280,"400601","06","Bering Sea",3,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-21T01:47:00Z",59.99,-170,"2021-08-21T02:17:00Z",59.99,-170.06,NA,55,50.88,21.36,"330",40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"693","2021-08-21T02:17:00Z","20210201003","2021","0201","003","161980","Chinook Salmon","Oncorhynchus tshawytscha","IM",NA,1,490,"400601","06","Bering Sea",3,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-21T01:47:00Z",59.99,-170,"2021-08-21T02:17:00Z",59.99,-170.06,NA,55,50.88,21.36,"330",23220,"8755010206",NA,NA,0,0,NA,NA,NA,0,0,NA
"694","2021-08-21T02:17:00Z","20210201003","2021","0201","003","166387","Nine-spine Stickleback","Pungitius pungitius","A0",NA,41,356,"400601","06","Bering Sea",3,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-21T01:47:00Z",59.99,-170,"2021-08-21T02:17:00Z",59.99,-170.06,NA,55,50.88,21.36,"330",21753,"8818010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"695","2021-08-21T02:17:00Z","20210201003","2021","0201","003","934083","Pollock","Gadus chalcogrammus","A0",NA,5511.69,7457,"400601","06","Bering Sea",3,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-21T01:47:00Z",59.99,-170,"2021-08-21T02:17:00Z",59.99,-170.06,NA,55,50.88,21.36,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"696","2021-08-21T02:17:00Z","20210201003","2021","0201","003","934083","Pollock","Gadus chalcogrammus","A1+",NA,2,620,"400601","06","Bering Sea",3,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-21T01:47:00Z",59.99,-170,"2021-08-21T02:17:00Z",59.99,-170.06,NA,55,50.88,21.36,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"697","2021-08-31T17:21:00Z","20210201004","2021","0201","004","161976","Chum Salmon","Oncorhynchus keta","IM",NA,2,8400,"400601","04","Bering Sea",4,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-31T16:50:00Z",60,-170.97,"2021-08-31T17:21:00Z",60.02,-170.93,NA,68,50.18,19.29,"330",23235,"8755010202",NA,NA,0,0,NA,NA,NA,0,0,NA
"698","2021-08-31T17:21:00Z","20210201004","2021","0201","004","161979","Sockeye Salmon","Oncorhynchus nerka","IM",NA,4,2470,"400601","04","Bering Sea",4,2021,NA,"S","Can Trawl 400 headrope, 601 sidewalls","2021-08-31T16:50:00Z",60,-170.97,"2021-08-31T17:21:00Z",60.02,-170.93,NA,68,50.18,19.29,"330",23240,"8755010205",NA,NA,0,0,NA,NA,NA,0,0,NA
"699","2023-08-30T22:31:00Z","20230201002","2023","0201","002","51641","Northern Sea Nettle","Chrysaora melanaster","U","TC",0,2050,"400601","05","Bering Sea",2,2023,"60-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-08-30T22:01:00Z",60,-169.02,"2023-08-30T22:31:00Z",60.01,-169.09,NA,36,54.27,20.27,"330",40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"700","2023-08-30T22:31:00Z","20230201002","2023","0201","002","161979","Sockeye Salmon","Oncorhynchus nerka","IM","TC",1,900,"400601","05","Bering Sea",2,2023,"60-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-08-30T22:01:00Z",60,-169.02,"2023-08-30T22:31:00Z",60.01,-169.09,NA,36,54.27,20.27,"330",23240,"8755010205",NA,NA,0,0,NA,NA,NA,0,0,NA
"701","2023-08-30T22:31:00Z","20230201002","2023","0201","002","162035","Capelin","Mallotus villosus","U","TC",58,389,"400601","05","Bering Sea",2,2023,"60-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-08-30T22:01:00Z",60,-169.02,"2023-08-30T22:31:00Z",60.01,-169.09,NA,36,54.27,20.27,"330",23041,"8755030201",NA,NA,0,0,NA,NA,NA,0,0,NA
"702","2023-08-30T22:31:00Z","20230201002","2023","0201","002","164711","Pacific Cod","Gadus macrocephalus","A0","TC",1,1,"400601","05","Bering Sea",2,2023,"60-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-08-30T22:01:00Z",60,-169.02,"2023-08-30T22:31:00Z",60.01,-169.09,NA,36,54.27,20.27,"330",21720,"8791030401",NA,NA,0,0,NA,NA,NA,0,0,NA
"703","2023-08-30T22:31:00Z","20230201002","2023","0201","002","171337","Bering Wolffish","Anarhichas orientalis","U","TC",3,154,"400601","05","Bering Sea",2,2023,"60-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-08-30T22:01:00Z",60,-169.02,"2023-08-30T22:31:00Z",60.01,-169.09,NA,36,54.27,20.27,"330",20322,"8842020101",NA,NA,0,0,NA,NA,NA,0,0,NA
"704","2023-08-30T22:31:00Z","20230201002","2023","0201","002","551209","Pacific Herring","Clupea pallasi","A1+","TC",1,70,"400601","05","Bering Sea",2,2023,"60-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-08-30T22:01:00Z",60,-169.02,"2023-08-30T22:31:00Z",60.01,-169.09,NA,36,54.27,20.27,"330",21110,"8747010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"705","2023-08-30T22:31:00Z","20230201002","2023","0201","002","934083","Pollock","Gadus chalcogrammus","A0","TC",4892.85,3425,"400601","05","Bering Sea",2,2023,"60-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-08-30T22:01:00Z",60,-169.02,"2023-08-30T22:31:00Z",60.01,-169.09,NA,36,54.27,20.27,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"706","2023-08-30T22:31:00Z","20230201002","2023","0201","002","934083","Pollock","Gadus chalcogrammus","A1+","TC",5,3830,"400601","05","Bering Sea",2,2023,"60-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-08-30T22:01:00Z",60,-169.02,"2023-08-30T22:31:00Z",60.01,-169.09,NA,36,54.27,20.27,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"707","2023-08-31T02:41:00Z","20230201003","2023","0201","003","51641","Northern Sea Nettle","Chrysaora melanaster","U","TC",0,3340,"400601","05","Bering Sea",3,2023,"60-170","S","Can Trawl 400 headrope, 601 sidewalls","2023-08-31T02:11:00Z",59.99,-170.01,"2023-08-31T02:41:00Z",59.99,-170.07,NA,49,54.33,23.34,"330",40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"708","2023-08-31T02:41:00Z","20230201003","2023","0201","003","161976","Chum Salmon","Oncorhynchus keta","IM","TC",3,8660,"400601","05","Bering Sea",3,2023,"60-170","S","Can Trawl 400 headrope, 601 sidewalls","2023-08-31T02:11:00Z",59.99,-170.01,"2023-08-31T02:41:00Z",59.99,-170.07,NA,49,54.33,23.34,"330",23235,"8755010202",NA,NA,0,0,NA,NA,NA,0,0,NA
"709","2023-08-31T02:41:00Z","20230201003","2023","0201","003","161980","Chinook Salmon","Oncorhynchus tshawytscha","J","TC",1,133,"400601","05","Bering Sea",3,2023,"60-170","S","Can Trawl 400 headrope, 601 sidewalls","2023-08-31T02:11:00Z",59.99,-170.01,"2023-08-31T02:41:00Z",59.99,-170.07,NA,49,54.33,23.34,"330",23220,"8755010206",NA,NA,0,0,NA,NA,NA,0,0,NA
"710","2023-08-31T02:41:00Z","20230201003","2023","0201","003","162035","Capelin","Mallotus villosus","U","SC",1331.4,11434.4,"400601","05","Bering Sea",3,2023,"60-170","S","Can Trawl 400 headrope, 601 sidewalls","2023-08-31T02:11:00Z",59.99,-170.01,"2023-08-31T02:41:00Z",59.99,-170.07,NA,49,54.33,23.34,"330",23041,"8755030201",NA,NA,0,0,NA,NA,NA,0,0,NA
"711","2023-08-31T02:41:00Z","20230201003","2023","0201","003","164711","Pacific Cod","Gadus macrocephalus","A0","TC",6,45,"400601","05","Bering Sea",3,2023,"60-170","S","Can Trawl 400 headrope, 601 sidewalls","2023-08-31T02:11:00Z",59.99,-170.01,"2023-08-31T02:41:00Z",59.99,-170.07,NA,49,54.33,23.34,"330",21720,"8791030401",NA,NA,0,0,NA,NA,NA,0,0,NA
"712","2023-09-11T02:08:00Z","20230201031","2023","0201","031","166365","Threespine stickleback","Gasterosteus aculeatus","U","TC",2,13,"400601","05","Bering Sea",31,2023,"63-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T01:38:00Z",63.01,-166,"2023-09-11T02:08:00Z",63.05,-166,NA,16,51,18.2,"330",21752,"8818010101",NA,NA,0,0,NA,NA,NA,0,0,NA
"713","2023-09-11T02:08:00Z","20230201031","2023","0201","031","166387","Nine-spine Stickleback","Pungitius pungitius","U","TC",3,3,"400601","05","Bering Sea",31,2023,"63-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T01:38:00Z",63.01,-166,"2023-09-11T02:08:00Z",63.05,-166,NA,16,51,18.2,"330",21753,"8818010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"714","2023-09-11T02:08:00Z","20230201031","2023","0201","031","171337","Bering Wolffish","Anarhichas orientalis","U","TC",1,37,"400601","05","Bering Sea",31,2023,"63-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T01:38:00Z",63.01,-166,"2023-09-11T02:08:00Z",63.05,-166,NA,16,51,18.2,"330",20322,"8842020101",NA,NA,0,0,NA,NA,NA,0,0,NA
"715","2023-09-11T02:08:00Z","20230201031","2023","0201","031","171672","Arctic Sand Lance","Ammodytes hexapterus","U","TC",1,16,"400601","05","Bering Sea",31,2023,"63-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T01:38:00Z",63.01,-166,"2023-09-11T02:08:00Z",63.05,-166,NA,16,51,18.2,"330",20203,"8845010101",NA,NA,0,0,NA,NA,NA,0,0,NA
"716","2023-09-11T02:08:00Z","20230201031","2023","0201","031","172893","Starry Flounder","Platichthys stellatus","U","TC",2,416,"400601","05","Bering Sea",31,2023,"63-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T01:38:00Z",63.01,-166,"2023-09-11T02:08:00Z",63.05,-166,NA,16,51,18.2,"330",10220,"8857041401",NA,NA,0,0,NA,NA,NA,0,0,NA
"717","2023-09-11T02:08:00Z","20230201031","2023","0201","031","172930","Greenland Halibut","Reinhardtius hippoglossoides","U","TC",1,2,"400601","05","Bering Sea",31,2023,"63-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T01:38:00Z",63.01,-166,"2023-09-11T02:08:00Z",63.05,-166,NA,16,51,18.2,"330",10115,"8857041801",NA,NA,0,0,NA,NA,NA,0,0,NA
"718","2023-09-11T02:08:00Z","20230201031","2023","0201","031","551209","Pacific Herring","Clupea pallasi","A1+","TC",1384.8,28167,"400601","05","Bering Sea",31,2023,"63-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T01:38:00Z",63.01,-166,"2023-09-11T02:08:00Z",63.05,-166,NA,16,51,18.2,"330",21110,"8747010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"719","2023-09-11T02:08:00Z","20230201031","2023","0201","031","622287","Arctic Lamprey","Lethenteron camtschaticum","U","TC",2,105,"400601","05","Bering Sea",31,2023,"63-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T01:38:00Z",63.01,-166,"2023-09-11T02:08:00Z",63.05,-166,NA,16,51,18.2,"330",NA,"8603010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"720","2023-09-11T17:17:00Z","20230201032","2023","0201","032","51641","Northern Sea Nettle","Chrysaora melanaster","U","TC",58.44,9670,"400601","05","Bering Sea",32,2023,"63.5-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T16:47:00Z",63.5,-166.03,"2023-09-11T17:17:00Z",63.49,-166.11,NA,20,51.34,22.5,"330",40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"721","2023-09-11T17:17:00Z","20230201032","2023","0201","032","161975","Pink Salmon","Oncorhynchus gorbuscha","J","TC",10,381,"400601","05","Bering Sea",32,2023,"63.5-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T16:47:00Z",63.5,-166.03,"2023-09-11T17:17:00Z",63.49,-166.11,NA,20,51.34,22.5,"330",23230,"8755010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"722","2023-09-11T17:17:00Z","20230201032","2023","0201","032","161976","Chum Salmon","Oncorhynchus keta","J","TC",9.08,454,"400601","05","Bering Sea",32,2023,"63.5-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T16:47:00Z",63.5,-166.03,"2023-09-11T17:17:00Z",63.49,-166.11,NA,20,51.34,22.5,"330",23235,"8755010202",NA,NA,0,0,NA,NA,NA,0,0,NA
"723","2023-09-11T17:17:00Z","20230201032","2023","0201","032","161980","Chinook Salmon","Oncorhynchus tshawytscha","J","TC",8,801,"400601","05","Bering Sea",32,2023,"63.5-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T16:47:00Z",63.5,-166.03,"2023-09-11T17:17:00Z",63.49,-166.11,NA,20,51.34,22.5,"330",23220,"8755010206",NA,NA,0,0,NA,NA,NA,0,0,NA
"724","2023-09-11T17:17:00Z","20230201032","2023","0201","032","162041","Rainbow Smelt","Osmerus mordax dentex","U","TC",31,597,"400601","05","Bering Sea",32,2023,"63.5-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T16:47:00Z",63.5,-166.03,"2023-09-11T17:17:00Z",63.49,-166.11,NA,20,51.34,22.5,"330",23055,"8755030302",NA,NA,0,0,NA,NA,NA,0,0,NA
"725","2023-09-11T17:17:00Z","20230201032","2023","0201","032","164708","Saffron Cod","Eleginus gracilis","A0","TC",393.64,1921,"400601","05","Bering Sea",32,2023,"63.5-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T16:47:00Z",63.5,-166.03,"2023-09-11T17:17:00Z",63.49,-166.11,NA,20,51.34,22.5,"330",21735,"8791030301",NA,NA,0,0,NA,NA,NA,0,0,NA
"726","2023-09-11T17:17:00Z","20230201032","2023","0201","032","164708","Saffron Cod","Eleginus gracilis","U","TC",2,104,"400601","05","Bering Sea",32,2023,"63.5-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T16:47:00Z",63.5,-166.03,"2023-09-11T17:17:00Z",63.49,-166.11,NA,20,51.34,22.5,"330",21735,"8791030301",NA,NA,0,0,NA,NA,NA,0,0,NA
"727","2023-09-11T17:17:00Z","20230201032","2023","0201","032","166365","Threespine stickleback","Gasterosteus aculeatus","U","TC",9,58,"400601","05","Bering Sea",32,2023,"63.5-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T16:47:00Z",63.5,-166.03,"2023-09-11T17:17:00Z",63.49,-166.11,NA,20,51.34,22.5,"330",21752,"8818010101",NA,NA,0,0,NA,NA,NA,0,0,NA
"728","2023-09-11T17:17:00Z","20230201032","2023","0201","032","171337","Bering Wolffish","Anarhichas orientalis","U","TC",1,40,"400601","05","Bering Sea",32,2023,"63.5-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T16:47:00Z",63.5,-166.03,"2023-09-11T17:17:00Z",63.49,-166.11,NA,20,51.34,22.5,"330",20322,"8842020101",NA,NA,0,0,NA,NA,NA,0,0,NA
"729","2023-09-11T17:17:00Z","20230201032","2023","0201","032","171672","Arctic Sand Lance","Ammodytes hexapterus","U","TC",3,53,"400601","05","Bering Sea",32,2023,"63.5-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T16:47:00Z",63.5,-166.03,"2023-09-11T17:17:00Z",63.49,-166.11,NA,20,51.34,22.5,"330",20203,"8845010101",NA,NA,0,0,NA,NA,NA,0,0,NA
"730","2023-09-11T17:17:00Z","20230201032","2023","0201","032","172893","Starry Flounder","Platichthys stellatus","U","TC",4,890,"400601","05","Bering Sea",32,2023,"63.5-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T16:47:00Z",63.5,-166.03,"2023-09-11T17:17:00Z",63.49,-166.11,NA,20,51.34,22.5,"330",10220,"8857041401",NA,NA,0,0,NA,NA,NA,0,0,NA
"731","2023-09-11T17:17:00Z","20230201032","2023","0201","032","172930","Greenland Halibut","Reinhardtius hippoglossoides","U","TC",1,2,"400601","05","Bering Sea",32,2023,"63.5-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T16:47:00Z",63.5,-166.03,"2023-09-11T17:17:00Z",63.49,-166.11,NA,20,51.34,22.5,"330",10115,"8857041801",NA,NA,0,0,NA,NA,NA,0,0,NA
"732","2023-09-11T17:17:00Z","20230201032","2023","0201","032","551209","Pacific Herring","Clupea pallasi","A1+","TC",398.04,9561,"400601","05","Bering Sea",32,2023,"63.5-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T16:47:00Z",63.5,-166.03,"2023-09-11T17:17:00Z",63.49,-166.11,NA,20,51.34,22.5,"330",21110,"8747010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"733","2023-09-11T17:17:00Z","20230201032","2023","0201","032","622287","Arctic Lamprey","Lethenteron camtschaticum","U","TC",1,66,"400601","05","Bering Sea",32,2023,"63.5-166","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-11T16:47:00Z",63.5,-166.03,"2023-09-11T17:17:00Z",63.49,-166.11,NA,20,51.34,22.5,"330",NA,"8603010201",NA,NA,0,0,NA,NA,NA,0,0,NA
