year,station,time,stationid,speciestsn,commonname,scientificname,lhscode,samplingmethodcode,totalcatchnum,totalcatchwt,gearcode,eventcode,lme,masterstation,tow_type,gear_description,eqtime,eq_latitude,eq_longitude,haulback_time,haulback_latitude,haulback_longitude,speed,bottom_depth,avgnethorizontalopening,avgnetverticalopening,mwo,racecode,nodccode,notes,gearin_time,gearin_latitude,gearin_longitude,vessel,vesselname,gear_depth,gearout_latitude,gearout_longitude,gearout_time
2022,8,2022-08-22T01:52:00Z,20220308008,934083,Pollock,Gadus chalcogrammus,A1+,NA,2,640,400601,3,Bering Sea,56.5-164,S,"Can Trawl 400 headrope, 601 sidewalls",2022-08-22T01:22:00Z,56.57,-164.01,2022-08-22T01:52:00Z,56.6,-164.03,NA,79,55.5,23.97,180,21740,8791030701,NA,2022-08-22T01:22:00Z,56.57,56.57,NA,NA,NA,0,0,NA
2022,8,2022-08-22T01:52:00Z,20220308008,934083,Pollock,Gadus chalcogrammus,U,NA,3950,3555,400601,3,Bering Sea,56.5-164,S,"Can Trawl 400 headrope, 601 sidewalls",2022-08-22T01:22:00Z,56.57,-164.01,2022-08-22T01:52:00Z,56.6,-164.03,NA,79,55.5,23.97,180,21740,8791030701,NA,2022-08-22T01:22:00Z,56.57,56.57,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,51671,Cyanea capillata,Cyanea capillata,U,NA,15,750,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,40561,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,97110,Sevenspine bay shrimp,Crangon septemspinosa,U,NA,35,35,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,NA,66548,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,161975,Pink Salmon,Oncorhynchus gorbuscha,J,NA,2,93,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,23230,8755010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,161976,Chum Salmon,Oncorhynchus keta,J,NA,77.28,5184,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,23235,8755010202,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,161977,Coho Salmon,Oncorhynchus kisutch,IM,NA,1,1050,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,23225,8755010203,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,161979,Sockeye Salmon,Oncorhynchus nerka,J,NA,1,91,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,23240,8755010205,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,161980,Chinook Salmon,Oncorhynchus tshawytscha,J,NA,1,141,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,23220,8755010206,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,162035,Capelin,Mallotus villosus,U,NA,4,25,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,23041,8755030201,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,162041,Rainbow Smelt,Osmerus mordax dentex,U,NA,11,368,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,23055,8755030302,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,164708,Saffron Cod,Eleginus gracilis,A1+,NA,1,110,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,21735,8791030301,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,171672,Arctic Sand Lance,Ammodytes hexapterus,A0,NA,1,1,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,20203,8845010101,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,551209,Pacific Herring,Clupea pallasi,A0,NA,7841.52,30405.91,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,21110,8747010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,551209,Pacific Herring,Clupea pallasi,A1+,NA,72.01,5601.08,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,21110,8747010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,934083,Pollock,Gadus chalcogrammus,A0,NA,4,4,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,21740,8791030701,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,8,2022-09-04T17:21:00Z,20220202008,934083,Pollock,Gadus chalcogrammus,A1+,NA,4,80,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-04T16:50:00Z,61,-167.05,2022-09-04T17:21:00Z,61,-167.14,NA,23,51.31,18.85,330,21740,8791030701,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,26,2022-09-05T17:27:00Z,20220308026,50513,Staurophora mertensi,Staurophora mertensi,U,NA,0,11067.9,NETS156,5,Bering Sea,58-167,O,NETS Pelagic Trawl,2022-09-05T17:20:00Z,57.99,-167.01,2022-09-05T17:27:00Z,57.99,-167.02,NA,63,13.22,8.87,73.87,NA,40562,NA,2022-09-05T17:14:00Z,58,58,NA,NA,NA,0,0,NA
2022,26,2022-09-05T17:27:00Z,20220308026,51641,Northern Sea Nettle,Chrysaora melanaster,U,NA,5,4140,NETS156,5,Bering Sea,58-167,O,NETS Pelagic Trawl,2022-09-05T17:20:00Z,57.99,-167.01,2022-09-05T17:27:00Z,57.99,-167.02,NA,63,13.22,8.87,73.87,40504,NA,NA,2022-09-05T17:14:00Z,58,58,NA,NA,NA,0,0,NA
2022,26,2022-09-05T17:27:00Z,20220308026,51700,Aurelia sp.,Aurelia sp.,U,NA,0,16,NETS156,5,Bering Sea,58-167,O,NETS Pelagic Trawl,2022-09-05T17:20:00Z,57.99,-167.01,2022-09-05T17:27:00Z,57.99,-167.02,NA,63,13.22,8.87,73.87,40511,NA,NA,2022-09-05T17:14:00Z,58,58,NA,NA,NA,0,0,NA
2022,26,2022-09-05T17:27:00Z,20220308026,162035,Capelin,Mallotus villosus,U,NA,24,68,NETS156,5,Bering Sea,58-167,O,NETS Pelagic Trawl,2022-09-05T17:20:00Z,57.99,-167.01,2022-09-05T17:27:00Z,57.99,-167.02,NA,63,13.22,8.87,73.87,23041,8755030201,NA,2022-09-05T17:14:00Z,58,58,NA,NA,NA,0,0,NA
2022,26,2022-09-05T17:27:00Z,20220308026,164711,Pacific Cod,Gadus macrocephalus,A0,NA,55,69,NETS156,5,Bering Sea,58-167,O,NETS Pelagic Trawl,2022-09-05T17:20:00Z,57.99,-167.01,2022-09-05T17:27:00Z,57.99,-167.02,NA,63,13.22,8.87,73.87,21720,8791030401,NA,2022-09-05T17:14:00Z,58,58,NA,NA,NA,0,0,NA
2022,26,2022-09-05T17:27:00Z,20220308026,934083,Pollock,Gadus chalcogrammus,A1+,NA,1,1750,NETS156,5,Bering Sea,58-167,O,NETS Pelagic Trawl,2022-09-05T17:20:00Z,57.99,-167.01,2022-09-05T17:27:00Z,57.99,-167.02,NA,63,13.22,8.87,73.87,21740,8791030701,NA,2022-09-05T17:14:00Z,58,58,NA,NA,NA,0,0,NA
2022,26,2022-09-05T17:27:00Z,20220308026,934083,Pollock,Gadus chalcogrammus,U,NA,15524,15523.81,NETS156,5,Bering Sea,58-167,O,NETS Pelagic Trawl,2022-09-05T17:20:00Z,57.99,-167.01,2022-09-05T17:27:00Z,57.99,-167.02,NA,63,13.22,8.87,73.87,21740,8791030701,NA,2022-09-05T17:14:00Z,58,58,NA,NA,NA,0,0,NA
2022,26,2022-09-06T00:48:00Z,20220308026,50513,Staurophora mertensi,Staurophora mertensi,U,NA,0,3978.1,400601,6,Bering Sea,58-167,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T00:18:00Z,57.98,-167.08,2022-09-06T00:48:00Z,57.96,-167.13,NA,66,55.5,24.49,179.44,NA,40562,NA,2022-09-06T00:09:00Z,57.98,57.98,NA,NA,NA,0,0,NA
2022,26,2022-09-06T00:48:00Z,20220308026,51641,Northern Sea Nettle,Chrysaora melanaster,U,NA,1,1410,400601,6,Bering Sea,58-167,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T00:18:00Z,57.98,-167.08,2022-09-06T00:48:00Z,57.96,-167.13,NA,66,55.5,24.49,179.44,40504,NA,NA,2022-09-06T00:09:00Z,57.98,57.98,NA,NA,NA,0,0,NA
2022,26,2022-09-06T00:48:00Z,20220308026,51700,Aurelia sp.,Aurelia sp.,U,NA,0,150,400601,6,Bering Sea,58-167,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T00:18:00Z,57.98,-167.08,2022-09-06T00:48:00Z,57.96,-167.13,NA,66,55.5,24.49,179.44,40511,NA,NA,2022-09-06T00:09:00Z,57.98,57.98,NA,NA,NA,0,0,NA
2022,26,2022-09-06T00:48:00Z,20220308026,161976,Chum Salmon,Oncorhynchus keta,IM,NA,1,2650,400601,6,Bering Sea,58-167,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T00:18:00Z,57.98,-167.08,2022-09-06T00:48:00Z,57.96,-167.13,NA,66,55.5,24.49,179.44,23235,8755010202,NA,2022-09-06T00:09:00Z,57.98,57.98,NA,NA,NA,0,0,NA
2022,26,2022-09-06T00:48:00Z,20220308026,161979,Sockeye Salmon,Oncorhynchus nerka,IM,NA,1,680,400601,6,Bering Sea,58-167,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T00:18:00Z,57.98,-167.08,2022-09-06T00:48:00Z,57.96,-167.13,NA,66,55.5,24.49,179.44,23240,8755010205,NA,2022-09-06T00:09:00Z,57.98,57.98,NA,NA,NA,0,0,NA
2022,26,2022-09-06T00:48:00Z,20220308026,161979,Sockeye Salmon,Oncorhynchus nerka,J,NA,29,2938,400601,6,Bering Sea,58-167,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T00:18:00Z,57.98,-167.08,2022-09-06T00:48:00Z,57.96,-167.13,NA,66,55.5,24.49,179.44,23240,8755010205,NA,2022-09-06T00:09:00Z,57.98,57.98,NA,NA,NA,0,0,NA
2022,26,2022-09-06T00:48:00Z,20220308026,162035,Capelin,Mallotus villosus,U,NA,4,12,400601,6,Bering Sea,58-167,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T00:18:00Z,57.98,-167.08,2022-09-06T00:48:00Z,57.96,-167.13,NA,66,55.5,24.49,179.44,23041,8755030201,NA,2022-09-06T00:09:00Z,57.98,57.98,NA,NA,NA,0,0,NA
2022,26,2022-09-06T00:48:00Z,20220308026,164711,Pacific Cod,Gadus macrocephalus,A0,NA,13,81,400601,6,Bering Sea,58-167,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T00:18:00Z,57.98,-167.08,2022-09-06T00:48:00Z,57.96,-167.13,NA,66,55.5,24.49,179.44,21720,8791030401,NA,2022-09-06T00:09:00Z,57.98,57.98,NA,NA,NA,0,0,NA
2022,26,2022-09-06T00:48:00Z,20220308026,167481,Sturgeon Poacher,Podothecus acipenserinus,U,NA,1,53,400601,6,Bering Sea,58-167,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T00:18:00Z,57.98,-167.08,2022-09-06T00:48:00Z,57.96,-167.13,NA,66,55.5,24.49,179.44,20040,8831081901,NA,2022-09-06T00:09:00Z,57.98,57.98,NA,NA,NA,0,0,NA
2022,26,2022-09-06T00:48:00Z,20220308026,551209,Pacific Herring,Clupea pallasi,U,NA,1,85,400601,6,Bering Sea,58-167,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T00:18:00Z,57.98,-167.08,2022-09-06T00:48:00Z,57.96,-167.13,NA,66,55.5,24.49,179.44,21110,8747010201,NA,2022-09-06T00:09:00Z,57.98,57.98,NA,NA,NA,0,0,NA
2022,26,2022-09-06T00:48:00Z,20220308026,622287,Arctic Lamprey,Lethenteron camtschaticum,U,NA,1,56,400601,6,Bering Sea,58-167,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T00:18:00Z,57.98,-167.08,2022-09-06T00:48:00Z,57.96,-167.13,NA,66,55.5,24.49,179.44,NA,8603010201,NA,2022-09-06T00:09:00Z,57.98,57.98,NA,NA,NA,0,0,NA
2022,26,2022-09-06T00:48:00Z,20220308026,934083,Pollock,Gadus chalcogrammus,U,NA,311,6887.09,400601,6,Bering Sea,58-167,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T00:18:00Z,57.98,-167.08,2022-09-06T00:48:00Z,57.96,-167.13,NA,66,55.5,24.49,179.44,21740,8791030701,NA,2022-09-06T00:09:00Z,57.98,57.98,NA,NA,NA,0,0,NA
2022,26,2022-09-11T17:27:00Z,20220202026,51641,Northern Sea Nettle,Chrysaora melanaster,U,NA,0,13430,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-11T16:56:00Z,63.01,-166,2022-09-11T17:27:00Z,63.05,-166.04,NA,21,49.76,15.72,330,40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,26,2022-09-11T17:27:00Z,20220202026,51671,Cyanea capillata,Cyanea capillata,U,NA,0,2860,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-11T16:56:00Z,63.01,-166,2022-09-11T17:27:00Z,63.05,-166.04,NA,21,49.76,15.72,330,40561,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,26,2022-09-11T17:27:00Z,20220202026,159910,Salmon Shark,Lamna ditropis,U,NA,1,250000,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-11T16:56:00Z,63.01,-166,2022-09-11T17:27:00Z,63.05,-166.04,NA,21,49.76,15.72,330,232,8707040301,Tagged for Sabrina Garcia,NA,0,0,NA,NA,NA,0,0,NA
2022,26,2022-09-11T17:27:00Z,20220202026,161975,Pink Salmon,Oncorhynchus gorbuscha,J,NA,1,67,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-11T16:56:00Z,63.01,-166,2022-09-11T17:27:00Z,63.05,-166.04,NA,21,49.76,15.72,330,23230,8755010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,26,2022-09-11T17:27:00Z,20220202026,161976,Chum Salmon,Oncorhynchus keta,J,NA,16,1063,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-11T16:56:00Z,63.01,-166,2022-09-11T17:27:00Z,63.05,-166.04,NA,21,49.76,15.72,330,23235,8755010202,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,26,2022-09-11T17:27:00Z,20220202026,161977,Coho Salmon,Oncorhynchus kisutch,J,NA,9,2852,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-11T16:56:00Z,63.01,-166,2022-09-11T17:27:00Z,63.05,-166.04,NA,21,49.76,15.72,330,23225,8755010203,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,26,2022-09-11T17:27:00Z,20220202026,161980,Chinook Salmon,Oncorhynchus tshawytscha,J,NA,2,289,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-11T16:56:00Z,63.01,-166,2022-09-11T17:27:00Z,63.05,-166.04,NA,21,49.76,15.72,330,23220,8755010206,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,26,2022-09-11T17:27:00Z,20220202026,162041,Rainbow Smelt,Osmerus mordax dentex,U,NA,28,726,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-11T16:56:00Z,63.01,-166,2022-09-11T17:27:00Z,63.05,-166.04,NA,21,49.76,15.72,330,23055,8755030302,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,26,2022-09-11T17:27:00Z,20220202026,166365,Threespine stickleback,Gasterosteus aculeatus,U,NA,4,19,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-11T16:56:00Z,63.01,-166,2022-09-11T17:27:00Z,63.05,-166.04,NA,21,49.76,15.72,330,21752,8818010101,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,26,2022-09-11T17:27:00Z,20220202026,167220,Crested Sculpin,Blepsias bilobus,U,NA,1,21,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-11T16:56:00Z,63.01,-166,2022-09-11T17:27:00Z,63.05,-166.04,NA,21,49.76,15.72,330,21397,8831020601,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,26,2022-09-11T17:27:00Z,20220202026,171337,Bering Wolffish,Anarhichas orientalis,U,NA,1,76,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-11T16:56:00Z,63.01,-166,2022-09-11T17:27:00Z,63.05,-166.04,NA,21,49.76,15.72,330,20322,8842020101,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,26,2022-09-11T17:27:00Z,20220202026,551209,Pacific Herring,Clupea pallasi,A0,NA,2495.32,3325,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-11T16:56:00Z,63.01,-166,2022-09-11T17:27:00Z,63.05,-166.04,NA,21,49.76,15.72,330,21110,8747010201,BAKER AND GLASS RECEIVED SAMPLES FROM TOSS ,NA,0,0,NA,NA,NA,0,0,NA
2022,26,2022-09-11T17:27:00Z,20220202026,551209,Pacific Herring,Clupea pallasi,A1+,NA,242.65,7203,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-11T16:56:00Z,63.01,-166,2022-09-11T17:27:00Z,63.05,-166.04,NA,21,49.76,15.72,330,21110,8747010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,29,2022-09-06T23:50:00Z,20220308029,51641,Northern Sea Nettle,Chrysaora melanaster,U,NA,253,9900,400601,1,Bering Sea,58-169,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T23:20:00Z,58,-168.97,2022-09-06T23:50:00Z,57.98,-169,NA,72,55.5,23.58,194.11,40504,NA,NA,2022-09-06T23:15:00Z,58.01,58.01,NA,NA,NA,0,0,NA
2022,29,2022-09-06T23:50:00Z,20220308029,161105,"Fish, unident.",Teleost,U,NA,1,1,400601,1,Bering Sea,58-169,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T23:20:00Z,58,-168.97,2022-09-06T23:50:00Z,57.98,-169,NA,72,55.5,23.58,194.11,NA,NA,NA,2022-09-06T23:15:00Z,58.01,58.01,NA,NA,NA,0,0,NA
2022,29,2022-09-06T23:50:00Z,20220308029,161976,Chum Salmon,Oncorhynchus keta,IM,NA,1,1710,400601,1,Bering Sea,58-169,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T23:20:00Z,58,-168.97,2022-09-06T23:50:00Z,57.98,-169,NA,72,55.5,23.58,194.11,23235,8755010202,NA,2022-09-06T23:15:00Z,58.01,58.01,NA,NA,NA,0,0,NA
2022,29,2022-09-06T23:50:00Z,20220308029,161980,Chinook Salmon,Oncorhynchus tshawytscha,IM,NA,2,4960,400601,1,Bering Sea,58-169,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T23:20:00Z,58,-168.97,2022-09-06T23:50:00Z,57.98,-169,NA,72,55.5,23.58,194.11,23220,8755010206,NA,2022-09-06T23:15:00Z,58.01,58.01,NA,NA,NA,0,0,NA
2022,29,2022-09-06T23:50:00Z,20220308029,164711,Pacific Cod,Gadus macrocephalus,A0,NA,3,3,400601,1,Bering Sea,58-169,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T23:20:00Z,58,-168.97,2022-09-06T23:50:00Z,57.98,-169,NA,72,55.5,23.58,194.11,21720,8791030401,NA,2022-09-06T23:15:00Z,58.01,58.01,NA,NA,NA,0,0,NA
2022,29,2022-09-06T23:50:00Z,20220308029,166365,Threespine stickleback,Gasterosteus aculeatus,U,NA,1,4,400601,1,Bering Sea,58-169,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T23:20:00Z,58,-168.97,2022-09-06T23:50:00Z,57.98,-169,NA,72,55.5,23.58,194.11,21752,8818010101,NA,2022-09-06T23:15:00Z,58.01,58.01,NA,NA,NA,0,0,NA
2022,29,2022-09-06T23:50:00Z,20220308029,934083,Pollock,Gadus chalcogrammus,U,NA,3126,2996,400601,1,Bering Sea,58-169,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-06T23:20:00Z,58,-168.97,2022-09-06T23:50:00Z,57.98,-169,NA,72,55.5,23.58,194.11,21740,8791030701,NA,2022-09-06T23:15:00Z,58.01,58.01,NA,NA,NA,0,0,NA
2022,29,2022-09-07T04:09:00Z,20220308029,51641,Northern Sea Nettle,Chrysaora melanaster,U,NA,178,172362.95,NETS156,3,Bering Sea,58-169,O,NETS Pelagic Trawl,2022-09-07T04:09:00Z,57.99,-169,2022-09-07T04:09:00Z,57.99,-169,NA,72,17,8,240,40504,NA,NA,2022-09-07T03:57:00Z,58,58,NA,NA,NA,0,0,NA
2022,29,2022-09-07T04:09:00Z,20220308029,164711,Pacific Cod,Gadus macrocephalus,A0,NA,1,4,NETS156,3,Bering Sea,58-169,O,NETS Pelagic Trawl,2022-09-07T04:09:00Z,57.99,-169,2022-09-07T04:09:00Z,57.99,-169,NA,72,17,8,240,21720,8791030401,NA,2022-09-07T03:57:00Z,58,58,NA,NA,NA,0,0,NA
2022,29,2022-09-07T04:09:00Z,20220308029,934083,Pollock,Gadus chalcogrammus,A1+,NA,2,1980,NETS156,3,Bering Sea,58-169,O,NETS Pelagic Trawl,2022-09-07T04:09:00Z,57.99,-169,2022-09-07T04:09:00Z,57.99,-169,NA,72,17,8,240,21740,8791030701,NA,2022-09-07T03:57:00Z,58,58,NA,NA,NA,0,0,NA
2022,29,2022-09-07T04:09:00Z,20220308029,934083,Pollock,Gadus chalcogrammus,U,NA,32962,24721.57,NETS156,3,Bering Sea,58-169,O,NETS Pelagic Trawl,2022-09-07T04:09:00Z,57.99,-169,2022-09-07T04:09:00Z,57.99,-169,NA,72,17,8,240,21740,8791030701,NA,2022-09-07T03:57:00Z,58,58,NA,NA,NA,0,0,NA
2022,29,2022-09-12T17:19:00Z,20220202029,50623,Aequorea  sp.,Aequorea sp.,U,NA,0,2290,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-12T16:49:00Z,63.5,-168.01,2022-09-12T17:19:00Z,63.55,-168.04,NA,33,47.97,19.18,330,40506,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,29,2022-09-12T17:19:00Z,20220202029,51641,Northern Sea Nettle,Chrysaora melanaster,U,NA,0,27300,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-12T16:49:00Z,63.5,-168.01,2022-09-12T17:19:00Z,63.55,-168.04,NA,33,47.97,19.18,330,40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,29,2022-09-12T17:19:00Z,20220202029,51671,Cyanea capillata,Cyanea capillata,U,NA,0,37490,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-12T16:49:00Z,63.5,-168.01,2022-09-12T17:19:00Z,63.55,-168.04,NA,33,47.97,19.18,330,40561,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,29,2022-09-12T17:19:00Z,20220202029,51696,Phacellophora camtschatica,Phacellophora camtschatica,U,NA,0,660,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-12T16:49:00Z,63.5,-168.01,2022-09-12T17:19:00Z,63.55,-168.04,NA,33,47.97,19.18,330,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,29,2022-09-12T17:19:00Z,20220202029,161980,Chinook Salmon,Oncorhynchus tshawytscha,IM,NA,2,5430,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-12T16:49:00Z,63.5,-168.01,2022-09-12T17:19:00Z,63.55,-168.04,NA,33,47.97,19.18,330,23220,8755010206,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,29,2022-09-12T17:19:00Z,20220202029,162035,Capelin,Mallotus villosus,U,NA,247.73,3062,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-12T16:49:00Z,63.5,-168.01,2022-09-12T17:19:00Z,63.55,-168.04,NA,33,47.97,19.18,330,23041,8755030201,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,29,2022-09-12T17:19:00Z,20220202029,622287,Arctic Lamprey,Lethenteron camtschaticum,U,NA,1,105,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-12T16:49:00Z,63.5,-168.01,2022-09-12T17:19:00Z,63.55,-168.04,NA,33,47.97,19.18,330,NA,8603010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,29,2022-09-12T17:19:00Z,20220202029,934083,Pollock,Gadus chalcogrammus,A0,NA,915.27,1318,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-12T16:49:00Z,63.5,-168.01,2022-09-12T17:19:00Z,63.55,-168.04,NA,33,47.97,19.18,330,21740,8791030701,NA,NA,0,0,NA,NA,NA,0,0,NA
2022,29,2022-09-12T17:19:00Z,20220202029,934083,Pollock,Gadus chalcogrammus,A1+,NA,4,4520,400601,3,NA,NA,S,"Can Trawl 400 headrope, 601 sidewalls",2022-09-12T16:49:00Z,63.5,-168.01,2022-09-12T17:19:00Z,63.55,-168.04,NA,33,47.97,19.18,330,21740,8791030701,NA,NA,0,0,NA,NA,NA,0,0,NA
